Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SummaryTestSuite,Chrome 67.0.3396.62,,2018-07-18 12:56:51,2018-07-18 13:00:55,4m - 4.659s,PASSED
,,,,,,
Test Cases/CommonTestcases/ResetTestData,Chrome 67.0.3396.62,,2018-07-18 12:56:51,2018-07-18 12:56:59,8.079s,PASSED
dataBaseConnection.dataBase.connectDB,Chrome 67.0.3396.62,,2018-07-18 12:56:51,2018-07-18 12:56:56,5.052s,PASSED
dataBaseConnection.dataBase.ResetTestData,Chrome 67.0.3396.62,,2018-07-18 12:56:56,2018-07-18 12:56:59,2.682s,PASSED
dataBaseConnection.dataBase.closeDatabaseConnection,Chrome 67.0.3396.62,,2018-07-18 12:56:59,2018-07-18 12:56:59,0.011s,PASSED
,,,,,,
Test Cases/SummaryTestCases/MAL_Comment,Chrome 67.0.3396.62,,2018-07-18 12:56:59,2018-07-18 12:57:37,37.866s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-18 12:56:59,2018-07-18 12:57:30,30.745s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 12:57:30,2018-07-18 12:57:35,5.010s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 12:57:35,2018-07-18 12:57:35,0.100s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 12:57:35,2018-07-18 12:57:35,0.179s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 12:57:35,2018-07-18 12:57:36,0.598s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 12:57:36,2018-07-18 12:57:36,0.161s,PASSED
verifyElementNotPresent,Chrome 67.0.3396.62,,2018-07-18 12:57:36,2018-07-18 12:57:36,0.081s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-07-18 12:57:36,2018-07-18 12:57:37,0.760s,PASSED
,,,,,,
Test Cases/SummaryTestCases/MSP_Comment,Chrome 67.0.3396.62,,2018-07-18 12:57:37,2018-07-18 12:58:08,31.620s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-18 12:57:37,2018-07-18 12:58:01,24.071s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 12:58:01,2018-07-18 12:58:04,3.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 12:58:04,2018-07-18 12:58:04,0.057s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 12:58:04,2018-07-18 12:58:05,0.229s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 12:58:05,2018-07-18 12:58:08,3.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 12:58:08,2018-07-18 12:58:08,0.069s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 12:58:08,2018-07-18 12:58:08,0.126s,PASSED
verifyElementNotPresent,Chrome 67.0.3396.62,,2018-07-18 12:58:08,2018-07-18 12:58:08,0.044s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-07-18 12:58:08,2018-07-18 12:58:08,0.728s,PASSED
,,,,,,
Test Cases/SummaryTestCases/AlocSpoc_Comment,Chrome 67.0.3396.62,,2018-07-18 12:58:08,2018-07-18 12:58:47,38.008s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-18 12:58:09,2018-07-18 12:58:37,28.182s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 12:58:37,2018-07-18 12:58:37,0.556s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 12:58:37,2018-07-18 12:58:38,0.160s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 12:58:38,2018-07-18 12:58:38,0.039s,PASSED
verifyElementPresent,Chrome 67.0.3396.62,,2018-07-18 12:58:38,2018-07-18 12:58:38,0.046s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 12:58:38,2018-07-18 12:58:45,7.002s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 12:58:45,2018-07-18 12:58:45,0.066s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-18 12:58:45,2018-07-18 12:58:45,0.219s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 12:58:45,2018-07-18 12:58:45,0.147s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 12:58:45,2018-07-18 12:58:46,0.577s,PASSED
Statement - AddCommentToast = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Summary_Page/Comment_ToastHeader)),Chrome 67.0.3396.62,,2018-07-18 12:58:46,2018-07-18 12:58:46,0.064s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-07-18 12:58:46,2018-07-18 12:58:47,0.716s,PASSED
,,,,,,
Test Cases/SummaryTestCases/Status_Completed,Chrome 67.0.3396.62,,2018-07-18 12:58:47,2018-07-18 13:00:07,1m - 20.443s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-18 12:58:47,2018-07-18 12:59:10,23.426s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 12:59:10,2018-07-18 12:59:10,0.035s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 12:59:10,2018-07-18 12:59:13,3.003s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 12:59:13,2018-07-18 12:59:14,0.211s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 12:59:14,2018-07-18 12:59:19,5.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 12:59:19,2018-07-18 12:59:19,0.065s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 12:59:19,2018-07-18 12:59:19,0.111s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 12:59:19,2018-07-18 12:59:19,0.029s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 12:59:19,2018-07-18 12:59:19,0.122s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 12:59:19,2018-07-18 12:59:19,0.031s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 12:59:19,2018-07-18 12:59:19,0.116s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 12:59:19,2018-07-18 12:59:24,5.005s,PASSED
verifyElementPresent,Chrome 67.0.3396.62,,2018-07-18 12:59:24,2018-07-18 12:59:24,0.071s,PASSED
Statement - SKUID_Inprogress = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Summary_Page/InProgressTaskID)),Chrome 67.0.3396.62,,2018-07-18 12:59:24,2018-07-18 12:59:24,0.081s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 12:59:24,2018-07-18 12:59:24,0.037s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 12:59:24,2018-07-18 12:59:24,0.185s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 12:59:24,2018-07-18 12:59:28,4.002s,PASSED
