Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SummaryTestSuite,Chrome 67.0.3396.62,,2018-07-18 17:24:10,2018-07-18 17:28:34,4m - 23.957s,PASSED
,,,,,,
Test Cases/SummaryTestCases/MAL_Comment,Chrome 67.0.3396.62,,2018-07-18 17:24:14,2018-07-18 17:24:51,37.078s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-18 17:24:14,2018-07-18 17:24:44,29.465s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 17:24:44,2018-07-18 17:24:49,5.016s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 17:24:49,2018-07-18 17:24:49,0.115s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 17:24:49,2018-07-18 17:24:49,0.390s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 17:24:49,2018-07-18 17:24:50,0.668s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 17:24:50,2018-07-18 17:24:50,0.335s,PASSED
verifyElementNotPresent,Chrome 67.0.3396.62,,2018-07-18 17:24:50,2018-07-18 17:24:50,0.124s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-07-18 17:24:50,2018-07-18 17:24:51,0.790s,PASSED
,,,,,,
Test Cases/SummaryTestCases/MSP_Comment,Chrome 67.0.3396.62,,2018-07-18 17:24:51,2018-07-18 17:25:32,41.151s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-18 17:24:51,2018-07-18 17:25:25,33.521s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 17:25:25,2018-07-18 17:25:28,3.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 17:25:28,2018-07-18 17:25:28,0.099s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 17:25:28,2018-07-18 17:25:28,0.293s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 17:25:28,2018-07-18 17:25:31,3.002s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 17:25:31,2018-07-18 17:25:31,0.077s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 17:25:31,2018-07-18 17:25:32,0.219s,PASSED
verifyElementNotPresent,Chrome 67.0.3396.62,,2018-07-18 17:25:32,2018-07-18 17:25:32,0.047s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-07-18 17:25:32,2018-07-18 17:25:32,0.707s,PASSED
,,,,,,
Test Cases/SummaryTestCases/AlocSpoc_Comment,Chrome 67.0.3396.62,,2018-07-18 17:25:32,2018-07-18 17:26:11,38.693s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-18 17:25:33,2018-07-18 17:26:01,28.874s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 17:26:01,2018-07-18 17:26:01,0.034s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 17:26:01,2018-07-18 17:26:02,0.164s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 17:26:02,2018-07-18 17:26:02,0.041s,PASSED
verifyElementPresent,Chrome 67.0.3396.62,,2018-07-18 17:26:02,2018-07-18 17:26:02,0.052s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 17:26:02,2018-07-18 17:26:09,7.002s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 17:26:09,2018-07-18 17:26:09,0.088s,PASSED
