Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SummaryTestSuite,Chrome 67.0.3396.62,,2018-07-13 14:48:03,2018-07-13 14:53:15,5m - 11.337s,FAILED
,,,,,,
Test Cases/SummaryTestCases/AlocSpoc_Comment,Chrome 67.0.3396.62,,2018-07-13 14:48:04,2018-07-13 14:48:47,42.631s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-13 14:48:04,2018-07-13 14:48:37,32.405s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 14:48:37,2018-07-13 14:48:37,0.083s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 14:48:37,2018-07-13 14:48:37,0.243s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 14:48:37,2018-07-13 14:48:37,0.060s,PASSED
verifyElementPresent,Chrome 67.0.3396.62,,2018-07-13 14:48:37,2018-07-13 14:48:37,0.080s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-13 14:48:37,2018-07-13 14:48:44,7.012s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 14:48:44,2018-07-13 14:48:44,0.115s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-13 14:48:44,2018-07-13 14:48:45,0.414s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 14:48:45,2018-07-13 14:48:45,0.202s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 14:48:45,2018-07-13 14:48:46,0.605s,PASSED
Statement - AddCommentToast = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Summary_Page/Comment_ToastHeader)),Chrome 67.0.3396.62,,2018-07-13 14:48:46,2018-07-13 14:48:46,0.179s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-07-13 14:48:46,2018-07-13 14:48:47,0.779s,PASSED
,,,,,,
Test Cases/SummaryTestCases/MAL_Comment,Chrome 67.0.3396.62,,2018-07-13 14:48:47,2018-07-13 14:49:24,36.888s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-13 14:48:47,2018-07-13 14:49:16,29.304s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-13 14:49:16,2018-07-13 14:49:21,5.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 14:49:21,2018-07-13 14:49:21,0.127s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 14:49:21,2018-07-13 14:49:22,0.403s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 14:49:22,2018-07-13 14:49:22,0.638s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 14:49:22,2018-07-13 14:49:23,0.250s,PASSED
verifyElementNotPresent,Chrome 67.0.3396.62,,2018-07-13 14:49:23,2018-07-13 14:49:23,0.178s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-07-13 14:49:23,2018-07-13 14:49:23,0.745s,PASSED
,,,,,,
Test Cases/SummaryTestCases/MSP_Comment,Chrome 67.0.3396.62,,2018-07-13 14:49:24,2018-07-13 14:49:58,34.131s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-13 14:49:24,2018-07-13 14:49:50,26.234s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-13 14:49:50,2018-07-13 14:49:53,3.002s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 14:49:53,2018-07-13 14:49:53,0.060s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 14:49:53,2018-07-13 14:49:53,0.270s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-13 14:49:53,2018-07-13 14:49:56,3.002s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 14:49:56,2018-07-13 14:49:56,0.104s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 14:49:56,2018-07-13 14:49:57,0.312s,PASSED
verifyElementNotPresent,Chrome 67.0.3396.62,,2018-07-13 14:49:57,2018-07-13 14:49:57,0.059s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-07-13 14:49:57,2018-07-13 14:49:58,0.780s,PASSED
,,,,,,
Test Cases/SummaryTestCases/SKU_Count,Chrome 67.0.3396.62,,2018-07-13 14:49:58,2018-07-13 14:50:58,1m - 0.480s,FAILED
callTestCase,Chrome 67.0.3396.62,,2018-07-13 14:49:58,2018-07-13 14:50:58,1m - 0.181s,FAILED
,,,,,,
Test Cases/SummaryTestCases/Status_Completed,Chrome 67.0.3396.62,,2018-07-13 14:50:58,2018-07-13 14:52:26,1m - 27.840s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-13 14:50:59,2018-07-13 14:51:27,27.792s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 14:51:27,2018-07-13 14:51:27,0.060s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-13 14:51:27,2018-07-13 14:51:30,3.003s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 14:51:30,2018-07-13 14:51:30,0.464s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-13 14:51:30,2018-07-13 14:51:35,5.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 14:51:35,2018-07-13 14:51:35,0.117s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 14:51:35,2018-07-13 14:51:35,0.191s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 14:51:35,2018-07-13 14:51:35,0.045s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 14:51:35,2018-07-13 14:51:36,0.185s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 14:51:36,2018-07-13 14:51:36,0.064s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 14:51:36,2018-07-13 14:51:36,0.227s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-13 14:51:36,2018-07-13 14:51:41,5.003s,PASSED
verifyElementPresent,Chrome 67.0.3396.62,,2018-07-13 14:51:41,2018-07-13 14:51:41,0.133s,PASSED
Statement - SKUID_Inprogress = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Summary_Page/InProgressTaskID)),Chrome 67.0.3396.62,,2018-07-13 14:51:41,2018-07-13 14:51:41,0.103s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 14:51:41,2018-07-13 14:51:41,0.067s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 14:51:41,2018-07-13 14:51:42,0.228s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-13 14:51:42,2018-07-13 14:51:46,4.003s,PASSED
applicationLibrary.ClickOnMatierial_withgivenSKUID.ClickOnSKUInprogress,Chrome 67.0.3396.62,,2018-07-13 14:51:46,2018-07-13 14:51:51,5.387s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-13 14:51:51,2018-07-13 14:51:56,5.004s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 14:51:56,2018-07-13 14:51:56,0.104s,PASSED
scrollToElement,Chrome 67.0.3396.62,,2018-07-13 14:51:56,2018-07-13 14:51:56,0.110s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 14:51:56,2018-07-13 14:51:56,0.204s,PASSED
applicationLibrary.ClicksOn1stBatchof_SKUID_andgetsBatchNo.ClickOnSKUInprogressBatch,Chrome 67.0.3396.62,,2018-07-13 14:51:56,2018-07-13 14:52:02,5.576s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-13 14:52:02,2018-07-13 14:52:05,3.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 14:52:05,2018-07-13 14:52:05,0.092s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 14:52:05,2018-07-13 14:52:05,0.248s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-13 14:52:05,2018-07-13 14:52:10,5.002s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 14:52:10,2018-07-13 14:52:10,0.120s,PASSED
Statement - ActionTakenHTxt = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Workbench_Page/ActionTaken_HeaderTxt)),Chrome 67.0.3396.62,,2018-07-13 14:52:10,2018-07-13 14:52:10,0.124s,PASSED
verifyMatch,Chrome 67.0.3396.62,,2018-07-13 14:52:10,2018-07-13 14:52:11,0.076s,PASSED
Statement - ActionTakenCTxt = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Workbench_Page/ActionTaken_ContenetTxt)),Chrome 67.0.3396.62,,2018-07-13 14:52:11,2018-07-13 14:52:11,0.117s,PASSED
verifyMatch,Chrome 67.0.3396.62,,2018-07-13 14:52:11,2018-07-13 14:52:11,0.044s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 14:52:11,2018-07-13 14:52:11,0.235s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-13 14:52:11,2018-07-13 14:52:16,5.002s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 14:52:16,2018-07-13 14:52:16,0.078s,PASSED
