Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
UserManagementTestSuite,Chrome 67.0.3396.62,,2018-07-16 13:11:15,2018-07-16 13:22:15,11m - 0.122s,FAILED
,,,,,,
Test Cases/UserManagementTestCases/Login/Invalid_Login,Chrome 67.0.3396.62,,2018-07-16 13:11:16,2018-07-16 13:11:38,21.614s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-16 13:11:20,2018-07-16 13:11:33,13.024s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-16 13:11:33,2018-07-16 13:11:33,0.164s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-16 13:11:33,2018-07-16 13:11:33,0.256s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:11:33,2018-07-16 13:11:33,0.181s,PASSED
Statement - If (true),Chrome 67.0.3396.62,,2018-07-16 13:11:33,2018-07-16 13:11:33,0.002s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-16 13:11:33,2018-07-16 13:11:34,0.603s,PASSED
Statement - assert true,Chrome 67.0.3396.62,,2018-07-16 13:11:34,2018-07-16 13:11:34,0.001s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-16 13:11:34,2018-07-16 13:11:34,0.188s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:11:34,2018-07-16 13:11:34,0.259s,PASSED
Statement - AHeaderTxt = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Login_Page/InvalidLogin_HeaderTxt)),Chrome 67.0.3396.62,,2018-07-16 13:11:34,2018-07-16 13:11:35,0.830s,PASSED
verifyMatch,Chrome 67.0.3396.62,,2018-07-16 13:11:35,2018-07-16 13:11:35,0.121s,PASSED
Statement - AContentTxt = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Login_Page/InvalidLogin_ContentTxt)),Chrome 67.0.3396.62,,2018-07-16 13:11:35,2018-07-16 13:11:36,0.531s,PASSED
verifyMatch,Chrome 67.0.3396.62,,2018-07-16 13:11:36,2018-07-16 13:11:36,0.084s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-16 13:11:36,2018-07-16 13:11:36,0.231s,PASSED
Statement - assert true,Chrome 67.0.3396.62,,2018-07-16 13:11:36,2018-07-16 13:11:36,0.001s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:11:36,2018-07-16 13:11:36,0.372s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-07-16 13:11:36,2018-07-16 13:11:38,1.137s,PASSED
,,,,,,
Test Cases/UserManagementTestCases/Login/Valid_Login,Chrome 67.0.3396.62,This Scenario logs into a user successfully and verifies the login,2018-07-16 13:11:38,2018-07-16 13:11:53,15.726s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-16 13:11:39,2018-07-16 13:11:49,9.977s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-16 13:11:49,2018-07-16 13:11:49,0.072s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-16 13:11:49,2018-07-16 13:11:50,0.260s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:11:50,2018-07-16 13:11:50,0.145s,PASSED
Statement - If (true),Chrome 67.0.3396.62,,2018-07-16 13:11:50,2018-07-16 13:11:50,0.000s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-16 13:11:50,2018-07-16 13:11:50,0.606s,PASSED
Statement - assert true,Chrome 67.0.3396.62,,2018-07-16 13:11:50,2018-07-16 13:11:50,0.000s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-16 13:11:50,2018-07-16 13:11:51,0.314s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:11:51,2018-07-16 13:11:51,0.133s,PASSED
waitForAngularLoad,Chrome 67.0.3396.62,,2018-07-16 13:11:51,2018-07-16 13:11:51,0.024s,PASSED
Statement - greetingtext = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Landing_Page/Greeting_Label)),Chrome 67.0.3396.62,,2018-07-16 13:11:51,2018-07-16 13:11:52,1.746s,PASSED
verifyMatch,Chrome 67.0.3396.62,,2018-07-16 13:11:52,2018-07-16 13:11:52,0.002s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-07-16 13:11:52,2018-07-16 13:11:53,0.754s,PASSED
,,,,,,
Test Cases/UserManagementTestCases/CreateUser/Create_User_Validate,Chrome 67.0.3396.62,Create User and validate,2018-07-16 13:11:53,2018-07-16 13:12:36,42.863s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-16 13:11:54,2018-07-16 13:12:06,12.293s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-16 13:12:06,2018-07-16 13:12:06,0.089s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-16 13:12:06,2018-07-16 13:12:07,0.530s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:12:07,2018-07-16 13:12:07,0.306s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-16 13:12:07,2018-07-16 13:12:07,0.197s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-16 13:12:07,2018-07-16 13:12:08,0.537s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:12:08,2018-07-16 13:12:08,0.117s,PASSED
waitForPageLoad,Chrome 67.0.3396.62,,2018-07-16 13:12:08,2018-07-16 13:12:08,0.073s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 13:12:08,2018-07-16 13:12:13,5.009s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 13:12:13,2018-07-16 13:12:13,0.109s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:12:13,2018-07-16 13:12:13,0.509s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 13:12:13,2018-07-16 13:12:16,3.001s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 13:12:16,2018-07-16 13:12:16,0.051s,PASSED
Statement - If (true),Chrome 67.0.3396.62,,2018-07-16 13:12:16,2018-07-16 13:12:16,0.001s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:12:16,2018-07-16 13:12:17,0.218s,PASSED
Statement - assert true,Chrome 67.0.3396.62,,2018-07-16 13:12:17,2018-07-16 13:12:17,0.001s,PASSED
scrollToElement,Chrome 67.0.3396.62,,2018-07-16 13:12:17,2018-07-16 13:12:17,0.079s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:12:17,2018-07-16 13:12:17,0.177s,PASSED
"Statement - username = CustomKeywords.commonLibrary.commonFunctions.randomStringFunction(""abcdefghijklmnopqrstuvwxyz"", 6)",Chrome 67.0.3396.62,,2018-07-16 13:12:17,2018-07-16 13:12:17,0.028s,PASSED
Statement - uname = username.toString(),Chrome 67.0.3396.62,,2018-07-16 13:12:17,2018-07-16 13:12:17,0.001s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-16 13:12:17,2018-07-16 13:12:17,0.393s,PASSED
"Statement - emailidprefix = CustomKeywords.commonLibrary.commonFunctions.randomStringFunction(""abcdefghijklmnopqrstuvwxyz"", 9)",Chrome 67.0.3396.62,,2018-07-16 13:12:17,2018-07-16 13:12:17,0.001s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-16 13:12:17,2018-07-16 13:12:18,0.959s,PASSED
"Statement - firstname = CustomKeywords.commonLibrary.commonFunctions.randomStringFunction(""abcdefghijklmnopqrstuvwxyz"", 7)",Chrome 67.0.3396.62,,2018-07-16 13:12:18,2018-07-16 13:12:18,0.001s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-16 13:12:18,2018-07-16 13:12:19,0.312s,PASSED
"Statement - lastname = CustomKeywords.commonLibrary.commonFunctions.randomStringFunction(""abcdefghijklmnopqrstuvwxyz"", 7)",Chrome 67.0.3396.62,,2018-07-16 13:12:19,2018-07-16 13:12:19,0.002s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-16 13:12:19,2018-07-16 13:12:19,0.344s,PASSED
"Statement - ticketnum = CustomKeywords.commonLibrary.commonFunctions.randomStringFunction(""123456789"", 7)",Chrome 67.0.3396.62,,2018-07-16 13:12:19,2018-07-16 13:12:19,0.001s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-16 13:12:19,2018-07-16 13:12:19,0.268s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:12:19,2018-07-16 13:12:20,0.293s,PASSED
applicationLibrary.checkboxMultiselection.multiselectCheckbox,Chrome 67.0.3396.62,,2018-07-16 13:12:20,2018-07-16 13:12:22,2.317s,PASSED
scrollToElement,Chrome 67.0.3396.62,,2018-07-16 13:12:22,2018-07-16 13:12:22,0.084s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:12:22,2018-07-16 13:12:22,0.292s,PASSED
applicationLibrary.checkboxMultiselection.multiselectCheckbox,Chrome 67.0.3396.62,,2018-07-16 13:12:22,2018-07-16 13:12:25,2.304s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:12:25,2018-07-16 13:12:25,0.239s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 13:12:25,2018-07-16 13:12:26,1.178s,PASSED
verifyElementText,Chrome 67.0.3396.62,,2018-07-16 13:12:26,2018-07-16 13:12:26,0.138s,PASSED
verifyElementText,Chrome 67.0.3396.62,,2018-07-16 13:12:26,2018-07-16 13:12:26,0.064s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:12:26,2018-07-16 13:12:26,0.170s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 13:12:26,2018-07-16 13:12:31,5.004s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 13:12:31,2018-07-16 13:12:31,0.070s,PASSED
Statement - createduser = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_UserManagement_Page/Created_User_Username)),Chrome 67.0.3396.62,,2018-07-16 13:12:31,2018-07-16 13:12:31,0.096s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-16 13:12:31,2018-07-16 13:12:32,0.082s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:12:32,2018-07-16 13:12:32,0.176s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-16 13:12:32,2018-07-16 13:12:32,0.446s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-16 13:12:32,2018-07-16 13:12:33,0.914s,PASSED
"Statement - createduser = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyMatch(createduser, firstname + "" "" + lastname, true)",Chrome 67.0.3396.62,,2018-07-16 13:12:33,2018-07-16 13:12:33,0.002s,PASSED
dataBaseConnection.dataBase.connectDB,Chrome 67.0.3396.62,,2018-07-16 13:12:33,2018-07-16 13:12:34,1.107s,PASSED
dataBaseConnection.dataBase.executeQuery,Chrome 67.0.3396.62,,2018-07-16 13:12:34,2018-07-16 13:12:34,0.141s,PASSED
dataBaseConnection.dataBase.closeDatabaseConnection,Chrome 67.0.3396.62,,2018-07-16 13:12:34,2018-07-16 13:12:34,0.007s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-16 13:12:34,2018-07-16 13:12:36,1.740s,PASSED
,,,,,,
Test Cases/UserManagementTestCases/CreateUser/Verify_InValid_Email,Chrome 67.0.3396.62,Verify if email id domain was not entered,2018-07-16 13:12:36,2018-07-16 13:12:59,22.924s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-16 13:12:37,2018-07-16 13:12:46,8.898s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-16 13:12:46,2018-07-16 13:12:46,0.097s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-16 13:12:46,2018-07-16 13:12:46,0.522s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:12:46,2018-07-16 13:12:46,0.182s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-16 13:12:46,2018-07-16 13:12:47,0.593s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-16 13:12:47,2018-07-16 13:12:47,0.230s,PASSED
