Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
WorkBenchTestSuite,Chrome 67.0.3396.62,,2018-07-19 15:08:13,2018-07-19 15:13:33,5m - 20.273s,PASSED
,,,,,,
Test Cases/WorkBenchTestCases/Validate_ChannelMSPOutsideChannelQtyUpdateNotAllowed,Chrome 67.0.3396.62,,2018-07-19 15:08:21,2018-07-19 15:09:09,48.017s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-19 15:08:21,2018-07-19 15:08:52,30.859s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-19 15:08:52,2018-07-19 15:08:56,4.009s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-19 15:08:56,2018-07-19 15:08:56,0.119s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 15:08:56,2018-07-19 15:08:57,0.197s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-19 15:08:57,2018-07-19 15:08:57,0.075s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-19 15:08:57,2018-07-19 15:08:57,0.503s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-19 15:08:57,2018-07-19 15:08:57,0.065s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 15:08:57,2018-07-19 15:08:57,0.164s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-19 15:08:57,2018-07-19 15:08:57,0.082s,PASSED
scrollToElement,Chrome 67.0.3396.62,,2018-07-19 15:08:57,2018-07-19 15:08:57,0.074s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-19 15:08:57,2018-07-19 15:09:03,5.005s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-19 15:09:03,2018-07-19 15:09:03,0.120s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 15:09:03,2018-07-19 15:09:03,0.195s,PASSED
waitForElementNotVisible,Chrome 67.0.3396.62,,2018-07-19 15:09:03,2018-07-19 15:09:08,5.487s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-07-19 15:09:08,2018-07-19 15:09:09,0.825s,PASSED
,,,,,,
Test Cases/WorkBenchTestCases/Verify_MatchOfPendingTaskForSumaryandWBforChanMSP,Chrome 67.0.3396.62,Verify if Category MS&P is authorised to do Increase allocation \n Increase allocation should only be readable for Category MS&P,2018-07-19 15:09:09,2018-07-19 15:09:51,41.985s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-19 15:09:09,2018-07-19 15:09:33,23.642s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-19 15:09:33,2018-07-19 15:09:38,5.004s,PASSED
Statement - ChanMSP_WB_Count = CustomKeywords.applicationLibrary.GetsPendingTaskCount_WBScreen.Get_PendingTask_Count_WBscreen(),Chrome 67.0.3396.62,,2018-07-19 15:09:38,2018-07-19 15:09:38,0.101s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 15:09:38,2018-07-19 15:09:38,0.217s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-19 15:09:38,2018-07-19 15:09:43,5.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-19 15:09:43,2018-07-19 15:09:44,0.122s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 15:09:44,2018-07-19 15:09:44,0.185s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-19 15:09:44,2018-07-19 15:09:44,0.049s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 15:09:44,2018-07-19 15:09:44,0.167s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-19 15:09:44,2018-07-19 15:09:49,5.002s,PASSED
Statement - ChanMSP_S_Count = CustomKeywords.applicationLibrary.GetsPendingTaskCount_ChanMSP_SummaryScreen.Get_ChanMSPPendingTask_Count_Summaryscreen(),Chrome 67.0.3396.62,,2018-07-19 15:09:49,2018-07-19 15:09:49,0.074s,PASSED
verifyEqual,Chrome 67.0.3396.62,,2018-07-19 15:09:49,2018-07-19 15:09:49,0.006s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-19 15:09:49,2018-07-19 15:09:51,2.082s,PASSED
,,,,,,
Test Cases/WorkBenchTestCases/Verify_MatchOfPendingTaskForSumaryandWBforMAL,Chrome 67.0.3396.62,To verify the count listed under workbench should match with the count in summary,2018-07-19 15:09:51,2018-07-19 15:10:40,49.365s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-19 15:09:51,2018-07-19 15:10:23,31.105s,PASSED
