Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
UserHistoryTestSuite,Chrome 67.0.3396.62,,2018-07-16 15:57:46,2018-07-16 16:00:25,2m - 38.684s,FAILED
,,,,,,
Test Cases/CommonTestcases/ResetTestData,Chrome 67.0.3396.62,,2018-07-16 15:57:47,2018-07-16 15:57:55,8.568s,PASSED
dataBaseConnection.dataBase.connectDB,Chrome 67.0.3396.62,,2018-07-16 15:57:47,2018-07-16 15:57:52,5.153s,PASSED
dataBaseConnection.dataBase.ResetTestData,Chrome 67.0.3396.62,,2018-07-16 15:57:52,2018-07-16 15:57:55,3.035s,PASSED
dataBaseConnection.dataBase.closeDatabaseConnection,Chrome 67.0.3396.62,,2018-07-16 15:57:55,2018-07-16 15:57:55,0.011s,PASSED
,,,,,,
Test Cases/UserHIstoryTestCases/Verify_display_of_HistoryPage,Chrome 67.0.3396.62,,2018-07-16 15:57:55,2018-07-16 15:58:58,1m - 2.974s,FAILED
callTestCase,Chrome 67.0.3396.62,,2018-07-16 15:57:56,2018-07-16 15:58:28,32.345s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 15:58:28,2018-07-16 15:58:31,3.013s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 15:58:31,2018-07-16 15:58:36,5.008s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 15:58:36,2018-07-16 15:58:36,0.156s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 15:58:36,2018-07-16 15:58:36,0.333s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 15:58:36,2018-07-16 15:58:41,5.004s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 15:58:41,2018-07-16 15:58:42,0.179s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 15:58:42,2018-07-16 15:58:42,0.329s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 15:58:42,2018-07-16 15:58:42,0.080s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 15:58:42,2018-07-16 15:58:42,0.356s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 15:58:42,2018-07-16 15:58:47,5.002s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 15:58:47,2018-07-16 15:58:48,0.404s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 15:58:48,2018-07-16 15:58:58,10.004s,PASSED
Statement - rescue = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_History_Page/History_RescueStrategy)),Chrome 67.0.3396.62,,2018-07-16 15:58:58,2018-07-16 15:58:58,0.186s,PASSED
scrollToElement,Chrome 67.0.3396.62,,2018-07-16 15:58:58,2018-07-16 15:58:58,0.161s,PASSED
verifyMatch,Chrome 67.0.3396.62,,2018-07-16 15:58:58,2018-07-16 15:58:58,0.078s,FAILED
,,,,,,
Test Cases/UserHIstoryTestCases/Verify_MALSKU_MovesToHistory,Chrome 67.0.3396.62,"To check if SKU's moves from \""Workbench\"" to \""History\"" on successful rescue",2018-07-16 15:58:58,2018-07-16 16:00:25,1m - 26.546s,PASSED
