Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SummaryTestSuite,Chrome 67.0.3396.62,,2018-07-16 13:28:37,2018-07-16 13:32:05,3m - 28.286s,PASSED
,,,,,,
Test Cases/SummaryTestCases/AlocSpoc_Comment,Chrome 67.0.3396.62,,2018-07-16 13:28:37,2018-07-16 13:29:09,32.176s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-16 13:28:38,2018-07-16 13:29:00,22.449s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 13:29:00,2018-07-16 13:29:00,0.046s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:29:00,2018-07-16 13:29:00,0.139s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 13:29:00,2018-07-16 13:29:00,0.036s,PASSED
verifyElementPresent,Chrome 67.0.3396.62,,2018-07-16 13:29:00,2018-07-16 13:29:00,0.037s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 13:29:00,2018-07-16 13:29:07,7.010s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 13:29:07,2018-07-16 13:29:08,0.062s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-16 13:29:08,2018-07-16 13:29:08,0.250s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:29:08,2018-07-16 13:29:08,0.127s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 13:29:08,2018-07-16 13:29:08,0.560s,PASSED
Statement - AddCommentToast = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Summary_Page/Comment_ToastHeader)),Chrome 67.0.3396.62,,2018-07-16 13:29:08,2018-07-16 13:29:09,0.062s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-07-16 13:29:09,2018-07-16 13:29:09,0.745s,PASSED
,,,,,,
Test Cases/SummaryTestCases/MAL_Comment,Chrome 67.0.3396.62,,2018-07-16 13:29:09,2018-07-16 13:29:36,27.090s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-16 13:29:09,2018-07-16 13:29:30,20.159s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 13:29:30,2018-07-16 13:29:35,5.004s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 13:29:35,2018-07-16 13:29:35,0.064s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:29:35,2018-07-16 13:29:35,0.165s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 13:29:35,2018-07-16 13:29:35,0.584s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:29:35,2018-07-16 13:29:36,0.128s,PASSED
verifyElementNotPresent,Chrome 67.0.3396.62,,2018-07-16 13:29:36,2018-07-16 13:29:36,0.084s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-07-16 13:29:36,2018-07-16 13:29:36,0.716s,PASSED
,,,,,,
Test Cases/SummaryTestCases/MSP_Comment,Chrome 67.0.3396.62,,2018-07-16 13:29:36,2018-07-16 13:30:04,27.225s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-16 13:29:37,2018-07-16 13:29:56,19.794s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 13:29:56,2018-07-16 13:29:59,3.002s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 13:29:59,2018-07-16 13:29:59,0.038s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:29:59,2018-07-16 13:30:00,0.172s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 13:30:00,2018-07-16 13:30:03,3.002s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 13:30:03,2018-07-16 13:30:03,0.055s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:30:03,2018-07-16 13:30:03,0.134s,PASSED
verifyElementNotPresent,Chrome 67.0.3396.62,,2018-07-16 13:30:03,2018-07-16 13:30:03,0.048s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-07-16 13:30:03,2018-07-16 13:30:04,0.746s,PASSED
,,,,,,
Test Cases/SummaryTestCases/Status_Completed,Chrome 67.0.3396.62,,2018-07-16 13:30:04,2018-07-16 13:31:23,1m - 19.412s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-16 13:30:04,2018-07-16 13:30:26,21.972s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 13:30:26,2018-07-16 13:30:26,0.126s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 13:30:26,2018-07-16 13:30:29,3.003s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:30:29,2018-07-16 13:30:29,0.209s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 13:30:29,2018-07-16 13:30:34,5.001s,PASSED
