Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SummaryTestSuite,Chrome 67.0.3396.62,,2018-07-18 20:04:19,2018-07-18 20:08:53,4m - 34.048s,FAILED
,,,,,,
Test Cases/SummaryTestCases/MAL_Comment,Chrome 67.0.3396.62,,2018-07-18 20:04:23,2018-07-18 20:05:02,38.337s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-18 20:04:24,2018-07-18 20:04:54,30.968s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 20:04:54,2018-07-18 20:05:00,5.012s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 20:05:00,2018-07-18 20:05:00,0.095s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 20:05:00,2018-07-18 20:05:00,0.274s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 20:05:00,2018-07-18 20:05:01,0.655s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 20:05:01,2018-07-18 20:05:01,0.302s,PASSED
verifyElementNotPresent,Chrome 67.0.3396.62,,2018-07-18 20:05:01,2018-07-18 20:05:01,0.094s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-07-18 20:05:01,2018-07-18 20:05:02,0.781s,PASSED
,,,,,,
Test Cases/SummaryTestCases/MSP_Comment,Chrome 67.0.3396.62,,2018-07-18 20:05:02,2018-07-18 20:05:34,32.698s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-18 20:05:02,2018-07-18 20:05:27,25.036s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 20:05:27,2018-07-18 20:05:30,3.004s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 20:05:30,2018-07-18 20:05:30,0.095s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 20:05:30,2018-07-18 20:05:30,0.284s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 20:05:30,2018-07-18 20:05:33,3.002s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 20:05:33,2018-07-18 20:05:33,0.082s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 20:05:33,2018-07-18 20:05:34,0.208s,PASSED
verifyElementNotPresent,Chrome 67.0.3396.62,,2018-07-18 20:05:34,2018-07-18 20:05:34,0.044s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-07-18 20:05:34,2018-07-18 20:05:34,0.741s,PASSED
,,,,,,
Test Cases/SummaryTestCases/AlocSpoc_Comment,Chrome 67.0.3396.62,,2018-07-18 20:05:34,2018-07-18 20:06:34,59.148s,FAILED
callTestCase,Chrome 67.0.3396.62,,2018-07-18 20:05:35,2018-07-18 20:06:34,58.864s,FAILED
,,,,,,
Test Cases/SummaryTestCases/Status_Completed,Chrome 67.0.3396.62,,2018-07-18 20:06:34,2018-07-18 20:07:59,1m - 25.598s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-18 20:06:34,2018-07-18 20:07:01,26.820s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 20:07:01,2018-07-18 20:07:01,0.037s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 20:07:01,2018-07-18 20:07:04,3.003s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 20:07:04,2018-07-18 20:07:04,0.445s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 20:07:04,2018-07-18 20:07:09,5.004s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 20:07:09,2018-07-18 20:07:09,0.088s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 20:07:09,2018-07-18 20:07:10,0.355s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 20:07:10,2018-07-18 20:07:10,0.048s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 20:07:10,2018-07-18 20:07:10,0.347s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 20:07:10,2018-07-18 20:07:10,0.046s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 20:07:10,2018-07-18 20:07:10,0.182s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 20:07:10,2018-07-18 20:07:15,5.003s,PASSED
verifyElementPresent,Chrome 67.0.3396.62,,2018-07-18 20:07:15,2018-07-18 20:07:15,0.113s,PASSED
Statement - SKUID_Inprogress = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Summary_Page/InProgressTaskID)),Chrome 67.0.3396.62,,2018-07-18 20:07:15,2018-07-18 20:07:15,0.093s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 20:07:15,2018-07-18 20:07:15,0.048s,PASSED
