Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
WorkBenchTestSuite,Chrome 67.0.3396.62,,2018-07-16 16:05:45,2018-07-16 16:11:35,5m - 50.877s,FAILED
,,,,,,
Test Cases/CommonTestcases/ResetTestData,Chrome 67.0.3396.62,,2018-07-16 16:05:45,2018-07-16 16:05:53,8.301s,PASSED
dataBaseConnection.dataBase.connectDB,Chrome 67.0.3396.62,,2018-07-16 16:05:45,2018-07-16 16:05:51,5.406s,PASSED
dataBaseConnection.dataBase.ResetTestData,Chrome 67.0.3396.62,,2018-07-16 16:05:51,2018-07-16 16:05:53,2.536s,PASSED
dataBaseConnection.dataBase.closeDatabaseConnection,Chrome 67.0.3396.62,,2018-07-16 16:05:53,2018-07-16 16:05:53,0.011s,PASSED
,,,,,,
Test Cases/WorkBenchTestCases/Validate_CategoryMSPIncreaseAllocationQtyNotEditable,Chrome 67.0.3396.62,,2018-07-16 16:05:53,2018-07-16 16:06:48,54.755s,FAILED
callTestCase,Chrome 67.0.3396.62,,2018-07-16 16:05:54,2018-07-16 16:06:25,31.593s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-16 16:06:25,2018-07-16 16:06:31,5.575s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 16:06:31,2018-07-16 16:06:48,17.281s,FAILED
,,,,,,
Test Cases/WorkBenchTestCases/Verify_MatchOfPendingTaskForSumaryandWBforChanMSP,Chrome 67.0.3396.62,Verify if Category MS&P is authorised to do Increase allocation \n Increase allocation should only be readable for Category MS&P,2018-07-16 16:06:48,2018-07-16 16:07:33,44.968s,FAILED
callTestCase,Chrome 67.0.3396.62,,2018-07-16 16:06:48,2018-07-16 16:07:16,27.404s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 16:07:16,2018-07-16 16:07:21,5.017s,PASSED
Statement - ChanMSP_WB_Count = CustomKeywords.applicationLibrary.GetsPendingTaskCount_WBScreen.Get_PendingTask_Count_WBscreen(),Chrome 67.0.3396.62,,2018-07-16 16:07:21,2018-07-16 16:07:21,0.215s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 16:07:21,2018-07-16 16:07:22,0.475s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 16:07:22,2018-07-16 16:07:27,5.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 16:07:27,2018-07-16 16:07:27,0.213s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 16:07:27,2018-07-16 16:07:27,0.587s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 16:07:27,2018-07-16 16:07:27,0.079s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 16:07:27,2018-07-16 16:07:28,0.359s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 16:07:28,2018-07-16 16:07:33,5.004s,PASSED
Statement - ChanMSP_S_Count = CustomKeywords.applicationLibrary.GetsPendingTaskCount_ChanMSP_SummaryScreen.Get_ChanMSPPendingTask_Count_Summaryscreen(),Chrome 67.0.3396.62,,2018-07-16 16:07:33,2018-07-16 16:07:33,0.201s,PASSED
verifyEqual,Chrome 67.0.3396.62,,2018-07-16 16:07:33,2018-07-16 16:07:33,0.009s,FAILED
,,,,,,
Test Cases/WorkBenchTestCases/Verify_MatchOfPendingTaskForSumaryandWBforMAL,Chrome 67.0.3396.62,To verify the count listed under workbench should match with the count in summary,2018-07-16 16:07:33,2018-07-16 16:08:25,52.077s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-16 16:07:34,2018-07-16 16:08:05,31.601s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 16:08:05,2018-07-16 16:08:10,5.002s,PASSED
Statement - MAL_WB_Count = CustomKeywords.applicationLibrary.GetsPendingTaskCount_WBScreen.Get_PendingTask_Count_WBscreen(),Chrome 67.0.3396.62,,2018-07-16 16:08:10,2018-07-16 16:08:10,0.174s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 16:08:10,2018-07-16 16:08:11,0.547s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 16:08:11,2018-07-16 16:08:16,5.004s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 16:08:16,2018-07-16 16:08:16,0.165s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 16:08:16,2018-07-16 16:08:16,0.424s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 16:08:16,2018-07-16 16:08:17,0.100s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 16:08:17,2018-07-16 16:08:17,0.397s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 16:08:17,2018-07-16 16:08:22,5.002s,PASSED
Statement - MAL_S_Count = CustomKeywords.applicationLibrary.GetsPendingTaskCount_MALSummaryScreen.Get_MALPendingTask_Count_Summaryscreen(),Chrome 67.0.3396.62,,2018-07-16 16:08:22,2018-07-16 16:08:22,0.148s,PASSED
verifyEqual,Chrome 67.0.3396.62,,2018-07-16 16:08:22,2018-07-16 16:08:22,0.001s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-16 16:08:22,2018-07-16 16:08:25,3.018s,PASSED
,,,,,,
Test Cases/WorkBenchTestCases/Verify_DisplayOfHomePageForAllocSPOC,Chrome 67.0.3396.62,Testcase to verifyAlloc SPOC home page contains only summary and History and not workbench,2018-07-16 16:08:25,2018-07-16 16:08:58,32.404s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-16 16:08:25,2018-07-16 16:08:50,24.823s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 16:08:50,2018-07-16 16:08:55,5.002s,PASSED
verifyElementPresent,Chrome 67.0.3396.62,,2018-07-16 16:08:55,2018-07-16 16:08:55,0.186s,PASSED
verifyElementPresent,Chrome 67.0.3396.62,,2018-07-16 16:08:55,2018-07-16 16:08:55,0.126s,PASSED
verifyElementNotPresent,Chrome 67.0.3396.62,,2018-07-16 16:08:55,2018-07-16 16:08:56,0.177s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-16 16:08:56,2018-07-16 16:08:58,1.959s,PASSED
,,,,,,
