Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SummaryTestSuite,Chrome 67.0.3396.62,,2018-07-18 13:25:57,2018-07-18 13:29:52,3m - 54.584s,PASSED
,,,,,,
Test Cases/CommonTestcases/ResetTestData,Chrome 67.0.3396.62,,2018-07-18 13:25:58,2018-07-18 13:26:02,3.967s,PASSED
dataBaseConnection.dataBase.connectDB,Chrome 67.0.3396.62,,2018-07-18 13:25:58,2018-07-18 13:25:59,1.179s,PASSED
dataBaseConnection.dataBase.ResetTestData,Chrome 67.0.3396.62,,2018-07-18 13:25:59,2018-07-18 13:26:02,2.486s,PASSED
dataBaseConnection.dataBase.closeDatabaseConnection,Chrome 67.0.3396.62,,2018-07-18 13:26:02,2018-07-18 13:26:02,0.009s,PASSED
,,,,,,
Test Cases/SummaryTestCases/MAL_Comment,Chrome 67.0.3396.62,,2018-07-18 13:26:02,2018-07-18 13:26:37,35.446s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-18 13:26:02,2018-07-18 13:26:30,28.468s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 13:26:30,2018-07-18 13:26:35,5.010s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 13:26:35,2018-07-18 13:26:36,0.085s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 13:26:36,2018-07-18 13:26:36,0.150s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 13:26:36,2018-07-18 13:26:36,0.591s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 13:26:36,2018-07-18 13:26:36,0.148s,PASSED
verifyElementNotPresent,Chrome 67.0.3396.62,,2018-07-18 13:26:36,2018-07-18 13:26:36,0.080s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-07-18 13:26:36,2018-07-18 13:26:37,0.719s,PASSED
,,,,,,
Test Cases/SummaryTestCases/MSP_Comment,Chrome 67.0.3396.62,,2018-07-18 13:26:37,2018-07-18 13:27:08,31.219s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-18 13:26:37,2018-07-18 13:27:01,23.802s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 13:27:01,2018-07-18 13:27:04,3.005s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 13:27:04,2018-07-18 13:27:04,0.072s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 13:27:04,2018-07-18 13:27:04,0.189s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 13:27:04,2018-07-18 13:27:08,3.002s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 13:27:08,2018-07-18 13:27:08,0.055s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 13:27:08,2018-07-18 13:27:08,0.128s,PASSED
verifyElementNotPresent,Chrome 67.0.3396.62,,2018-07-18 13:27:08,2018-07-18 13:27:08,0.041s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-07-18 13:27:08,2018-07-18 13:27:08,0.708s,PASSED
,,,,,,
Test Cases/SummaryTestCases/AlocSpoc_Comment,Chrome 67.0.3396.62,,2018-07-18 13:27:08,2018-07-18 13:27:46,37.106s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-18 13:27:09,2018-07-18 13:27:37,27.854s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 13:27:37,2018-07-18 13:27:37,0.028s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 13:27:37,2018-07-18 13:27:37,0.126s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 13:27:37,2018-07-18 13:27:37,0.033s,PASSED
verifyElementPresent,Chrome 67.0.3396.62,,2018-07-18 13:27:37,2018-07-18 13:27:37,0.040s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 13:27:37,2018-07-18 13:27:44,7.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 13:27:44,2018-07-18 13:27:44,0.061s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-18 13:27:44,2018-07-18 13:27:44,0.252s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 13:27:44,2018-07-18 13:27:44,0.124s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 13:27:44,2018-07-18 13:27:45,0.553s,PASSED
Statement - AddCommentToast = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Summary_Page/Comment_ToastHeader)),Chrome 67.0.3396.62,,2018-07-18 13:27:45,2018-07-18 13:27:45,0.054s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-07-18 13:27:45,2018-07-18 13:27:46,0.714s,PASSED
,,,,,,
Test Cases/SummaryTestCases/Status_Completed,Chrome 67.0.3396.62,,2018-07-18 13:27:46,2018-07-18 13:29:04,1m - 18.636s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-18 13:27:46,2018-07-18 13:28:08,21.767s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 13:28:08,2018-07-18 13:28:08,0.062s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 13:28:08,2018-07-18 13:28:11,3.003s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 13:28:11,2018-07-18 13:28:11,0.239s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 13:28:11,2018-07-18 13:28:16,5.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 13:28:16,2018-07-18 13:28:16,0.081s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 13:28:16,2018-07-18 13:28:16,0.158s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 13:28:16,2018-07-18 13:28:16,0.036s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 13:28:16,2018-07-18 13:28:16,0.122s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 13:28:16,2018-07-18 13:28:16,0.035s,PASSED
click,Chrome 67.0.3396.62,,2018-07-18 13:28:16,2018-07-18 13:28:16,0.113s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-18 13:28:16,2018-07-18 13:28:21,5.003s,PASSED
verifyElementPresent,Chrome 67.0.3396.62,,2018-07-18 13:28:21,2018-07-18 13:28:22,0.056s,PASSED
Statement - SKUID_Inprogress = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Summary_Page/InProgressTaskID)),Chrome 67.0.3396.62,,2018-07-18 13:28:22,2018-07-18 13:28:22,0.057s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-18 13:28:22,2018-07-18 13:28:22,0.030s,PASSED
