Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
UserManagementTestSuite,Chrome 67.0.3396.62,,2018-07-26 19:01:40,2018-07-26 19:07:54,6m - 13.724s,FAILED
,,,,,,
Test Cases/UserManagementTestCases/Login/Invalid_Login,Chrome 67.0.3396.62,,2018-07-26 19:01:48,2018-07-26 19:02:29,41.108s,FAILED
callTestCase,Chrome 67.0.3396.62,,2018-07-26 19:01:49,2018-07-26 19:02:04,15.489s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-26 19:02:04,2018-07-26 19:02:04,0.107s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-26 19:02:04,2018-07-26 19:02:05,0.184s,PASSED
click,Chrome 67.0.3396.62,,2018-07-26 19:02:05,2018-07-26 19:02:05,0.166s,PASSED
Statement - If (true),Chrome 67.0.3396.62,,2018-07-26 19:02:05,2018-07-26 19:02:05,0.001s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-26 19:02:05,2018-07-26 19:02:05,0.602s,PASSED
Statement - assert true,Chrome 67.0.3396.62,,2018-07-26 19:02:05,2018-07-26 19:02:05,0.001s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-26 19:02:05,2018-07-26 19:02:05,0.172s,PASSED
click,Chrome 67.0.3396.62,,2018-07-26 19:02:05,2018-07-26 19:02:06,0.149s,PASSED
Statement - AHeaderTxt = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Login_Page/InvalidLogin_HeaderTxt)),Chrome 67.0.3396.62,,2018-07-26 19:02:06,2018-07-26 19:02:06,0.631s,PASSED
verifyMatch,Chrome 67.0.3396.62,,2018-07-26 19:02:06,2018-07-26 19:02:06,0.078s,PASSED
Statement - AContentTxt = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Login_Page/InvalidLogin_ContentTxt)),Chrome 67.0.3396.62,,2018-07-26 19:02:06,2018-07-26 19:02:06,0.075s,PASSED
verifyMatch,Chrome 67.0.3396.62,,2018-07-26 19:02:06,2018-07-26 19:02:06,0.049s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-26 19:02:06,2018-07-26 19:02:12,5.392s,PASSED
Statement - assert true,Chrome 67.0.3396.62,,2018-07-26 19:02:12,2018-07-26 19:02:12,0.001s,PASSED
click,Chrome 67.0.3396.62,,2018-07-26 19:02:12,2018-07-26 19:02:29,16.890s,FAILED
,,,,,,
Test Cases/UserManagementTestCases/CreateUser/Create_User_Validate,Chrome 67.0.3396.62,Create User and validate,2018-07-26 19:02:29,2018-07-26 19:03:06,37.334s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-26 19:02:29,2018-07-26 19:02:40,10.939s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-26 19:02:40,2018-07-26 19:02:40,0.070s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-26 19:02:40,2018-07-26 19:02:40,0.276s,PASSED
click,Chrome 67.0.3396.62,,2018-07-26 19:02:40,2018-07-26 19:02:41,0.142s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-26 19:02:41,2018-07-26 19:02:41,0.597s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-26 19:02:41,2018-07-26 19:02:41,0.283s,PASSED
click,Chrome 67.0.3396.62,,2018-07-26 19:02:41,2018-07-26 19:02:42,0.128s,PASSED
waitForPageLoad,Chrome 67.0.3396.62,,2018-07-26 19:02:42,2018-07-26 19:02:42,0.064s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-26 19:02:42,2018-07-26 19:02:47,5.010s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-26 19:02:47,2018-07-26 19:02:47,0.087s,PASSED
click,Chrome 67.0.3396.62,,2018-07-26 19:02:47,2018-07-26 19:02:47,0.362s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-26 19:02:47,2018-07-26 19:02:50,3.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-26 19:02:50,2018-07-26 19:02:50,0.053s,PASSED
Statement - If (true),Chrome 67.0.3396.62,,2018-07-26 19:02:50,2018-07-26 19:02:50,0.000s,PASSED
click,Chrome 67.0.3396.62,,2018-07-26 19:02:50,2018-07-26 19:02:50,0.124s,PASSED
Statement - assert true,Chrome 67.0.3396.62,,2018-07-26 19:02:50,2018-07-26 19:02:50,0.000s,PASSED
scrollToElement,Chrome 67.0.3396.62,,2018-07-26 19:02:50,2018-07-26 19:02:50,0.071s,PASSED
click,Chrome 67.0.3396.62,,2018-07-26 19:02:50,2018-07-26 19:02:50,0.123s,PASSED
"Statement - username = CustomKeywords.commonLibrary.commonFunctions.randomStringFunction(""abcdefghijklmnopqrstuvwxyz"", 6)",Chrome 67.0.3396.62,,2018-07-26 19:02:50,2018-07-26 19:02:50,0.021s,PASSED
Statement - uname = username.toString(),Chrome 67.0.3396.62,,2018-07-26 19:02:50,2018-07-26 19:02:50,0.001s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-26 19:02:50,2018-07-26 19:02:51,0.189s,PASSED
"Statement - emailidprefix = CustomKeywords.commonLibrary.commonFunctions.randomStringFunction(""abcdefghijklmnopqrstuvwxyz"", 9)",Chrome 67.0.3396.62,,2018-07-26 19:02:51,2018-07-26 19:02:51,0.001s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-26 19:02:51,2018-07-26 19:02:51,0.485s,PASSED
"Statement - firstname = CustomKeywords.commonLibrary.commonFunctions.randomStringFunction(""abcdefghijklmnopqrstuvwxyz"", 7)",Chrome 67.0.3396.62,,2018-07-26 19:02:51,2018-07-26 19:02:51,0.001s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-26 19:02:51,2018-07-26 19:02:51,0.223s,PASSED
"Statement - lastname = CustomKeywords.commonLibrary.commonFunctions.randomStringFunction(""abcdefghijklmnopqrstuvwxyz"", 7)",Chrome 67.0.3396.62,,2018-07-26 19:02:51,2018-07-26 19:02:51,0.002s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-26 19:02:51,2018-07-26 19:02:52,0.205s,PASSED
"Statement - ticketnum = CustomKeywords.commonLibrary.commonFunctions.randomStringFunction(""123456789"", 7)",Chrome 67.0.3396.62,,2018-07-26 19:02:52,2018-07-26 19:02:52,0.001s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-26 19:02:52,2018-07-26 19:02:52,0.215s,PASSED
click,Chrome 67.0.3396.62,,2018-07-26 19:02:52,2018-07-26 19:02:52,0.139s,PASSED
applicationLibrary.checkboxMultiselection.multiselectCheckbox,Chrome 67.0.3396.62,,2018-07-26 19:02:52,2018-07-26 19:02:54,2.221s,PASSED
scrollToElement,Chrome 67.0.3396.62,,2018-07-26 19:02:54,2018-07-26 19:02:54,0.059s,PASSED
click,Chrome 67.0.3396.62,,2018-07-26 19:02:54,2018-07-26 19:02:54,0.180s,PASSED
applicationLibrary.checkboxMultiselection.multiselectCheckbox,Chrome 67.0.3396.62,,2018-07-26 19:02:54,2018-07-26 19:02:57,2.247s,PASSED
click,Chrome 67.0.3396.62,,2018-07-26 19:02:57,2018-07-26 19:02:57,0.185s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-26 19:02:57,2018-07-26 19:02:57,0.559s,PASSED
verifyElementText,Chrome 67.0.3396.62,,2018-07-26 19:02:57,2018-07-26 19:02:57,0.127s,PASSED
verifyElementText,Chrome 67.0.3396.62,,2018-07-26 19:02:57,2018-07-26 19:02:58,0.055s,PASSED
click,Chrome 67.0.3396.62,,2018-07-26 19:02:58,2018-07-26 19:02:58,0.151s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-26 19:02:58,2018-07-26 19:03:03,5.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-26 19:03:03,2018-07-26 19:03:03,0.079s,PASSED
Statement - createduser = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_UserManagement_Page/Created_User_Username)),Chrome 67.0.3396.62,,2018-07-26 19:03:03,2018-07-26 19:03:03,0.069s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-26 19:03:03,2018-07-26 19:03:03,0.063s,PASSED
click,Chrome 67.0.3396.62,,2018-07-26 19:03:03,2018-07-26 19:03:03,0.176s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-26 19:03:03,2018-07-26 19:03:03,0.105s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-26 19:03:03,2018-07-26 19:03:04,0.617s,PASSED
"Statement - createduser = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyMatch(createduser, firstname + "" "" + lastname, true)",Chrome 67.0.3396.62,,2018-07-26 19:03:04,2018-07-26 19:03:04,0.002s,PASSED
dataBaseConnection.dataBase.connectDB,Chrome 67.0.3396.62,,2018-07-26 19:03:04,2018-07-26 19:03:04,0.305s,PASSED
dataBaseConnection.dataBase.executeQuery,Chrome 67.0.3396.62,,2018-07-26 19:03:04,2018-07-26 19:03:04,0.104s,PASSED
dataBaseConnection.dataBase.closeDatabaseConnection,Chrome 67.0.3396.62,,2018-07-26 19:03:04,2018-07-26 19:03:04,0.004s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-26 19:03:04,2018-07-26 19:03:06,1.851s,PASSED
,,,,,,
Test Cases/UserManagementTestCases/UserActions/VerifyNextButtonClickNotAllowed,Chrome 67.0.3396.62,,2018-07-26 19:03:06,2018-07-26 19:03:57,50.764s,FAILED
callTestCase,Chrome 67.0.3396.62,,2018-07-26 19:03:06,2018-07-26 19:03:24,18.053s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-26 19:03:24,2018-07-26 19:03:24,0.072s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-26 19:03:24,2018-07-26 19:03:25,0.274s,PASSED
click,Chrome 67.0.3396.62,,2018-07-26 19:03:25,2018-07-26 19:03:25,0.128s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-26 19:03:25,2018-07-26 19:03:25,0.603s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-26 19:03:25,2018-07-26 19:03:26,0.250s,PASSED
click,Chrome 67.0.3396.62,,2018-07-26 19:03:26,2018-07-26 19:03:26,0.132s,PASSED
waitForPageLoad,Chrome 67.0.3396.62,,2018-07-26 19:03:26,2018-07-26 19:03:26,0.019s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-26 19:03:26,2018-07-26 19:03:31,5.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-26 19:03:31,2018-07-26 19:03:31,0.075s,PASSED
click,Chrome 67.0.3396.62,,2018-07-26 19:03:31,2018-07-26 19:03:31,0.375s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-26 19:03:31,2018-07-26 19:03:40,8.645s,PASSED
verifyElementNotClickable,Chrome 67.0.3396.62,,2018-07-26 19:03:40,2018-07-26 19:03:57,16.958s,FAILED
,,,,,,
Test Cases/UserManagementTestCases/UserActions/Validate_User_Search,Chrome 67.0.3396.62,,2018-07-26 19:03:57,2018-07-26 19:05:02,1m - 4.913s,FAILED
callTestCase,Chrome 67.0.3396.62,,2018-07-26 19:03:57,2018-07-26 19:04:12,14.981s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-26 19:04:12,2018-07-26 19:04:12,0.071s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-26 19:04:12,2018-07-26 19:04:12,0.263s,PASSED
click,Chrome 67.0.3396.62,,2018-07-26 19:04:12,2018-07-26 19:04:13,0.142s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-26 19:04:13,2018-07-26 19:04:13,0.598s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-26 19:04:13,2018-07-26 19:04:13,0.266s,PASSED
click,Chrome 67.0.3396.62,,2018-07-26 19:04:13,2018-07-26 19:04:14,0.130s,PASSED
waitForPageLoad,Chrome 67.0.3396.62,,2018-07-26 19:04:14,2018-07-26 19:04:14,0.021s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-26 19:04:14,2018-07-26 19:04:19,5.004s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-26 19:04:19,2018-07-26 19:04:19,0.058s,PASSED
click,Chrome 67.0.3396.62,,2018-07-26 19:04:19,2018-07-26 19:04:19,0.360s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-26 19:04:19,2018-07-26 19:04:22,3.001s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-26 19:04:22,2018-07-26 19:04:22,0.072s,PASSED
Statement - If (true),Chrome 67.0.3396.62,,2018-07-26 19:04:22,2018-07-26 19:04:22,0.002s,PASSED
click,Chrome 67.0.3396.62,,2018-07-26 19:04:22,2018-07-26 19:04:22,0.113s,PASSED
Statement - assert true,Chrome 67.0.3396.62,,2018-07-26 19:04:22,2018-07-26 19:04:22,0.001s,PASSED
scrollToElement,Chrome 67.0.3396.62,,2018-07-26 19:04:22,2018-07-26 19:04:22,0.061s,PASSED
click,Chrome 67.0.3396.62,,2018-07-26 19:04:22,2018-07-26 19:04:22,0.131s,PASSED
"Statement - username = CustomKeywords.commonLibrary.commonFunctions.randomStringFunction(""abcdefghijklmnopqrstuvwxyz"", 6)",Chrome 67.0.3396.62,,2018-07-26 19:04:22,2018-07-26 19:04:22,0.001s,PASSED
Statement - uname = username.toString(),Chrome 67.0.3396.62,,2018-07-26 19:04:22,2018-07-26 19:04:22,0.000s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-26 19:04:22,2018-07-26 19:04:23,0.212s,PASSED
"Statement - emailidprefix = CustomKeywords.commonLibrary.commonFunctions.randomStringFunction(""abcdefghijklmnopqrstuvwxyz"", 9)",Chrome 67.0.3396.62,,2018-07-26 19:04:23,2018-07-26 19:04:23,0.002s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-26 19:04:23,2018-07-26 19:04:23,0.533s,PASSED
"Statement - firstname = CustomKeywords.commonLibrary.commonFunctions.randomStringFunction(""abcdefghijklmnopqrstuvwxyz"", 7)",Chrome 67.0.3396.62,,2018-07-26 19:04:23,2018-07-26 19:04:23,0.001s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-26 19:04:23,2018-07-26 19:04:23,0.218s,PASSED
"Statement - lastname = CustomKeywords.commonLibrary.commonFunctions.randomStringFunction(""abcdefghijklmnopqrstuvwxyz"", 7)",Chrome 67.0.3396.62,,2018-07-26 19:04:23,2018-07-26 19:04:23,0.001s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-26 19:04:23,2018-07-26 19:04:24,0.228s,PASSED
"Statement - ticketnum = CustomKeywords.commonLibrary.commonFunctions.randomStringFunction(""123456789"", 7)",Chrome 67.0.3396.62,,2018-07-26 19:04:24,2018-07-26 19:04:24,0.000s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-26 19:04:24,2018-07-26 19:04:24,0.220s,PASSED
click,Chrome 67.0.3396.62,,2018-07-26 19:04:24,2018-07-26 19:04:24,0.129s,PASSED
applicationLibrary.checkboxMultiselection.multiselectCheckbox,Chrome 67.0.3396.62,,2018-07-26 19:04:24,2018-07-26 19:04:26,2.152s,PASSED
