Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
UserManagementTestSuite,Chrome 67.0.3396.62,,2018-07-19 15:13:52,2018-07-19 15:26:31,12m - 39.381s,FAILED
,,,,,,
Test Cases/UserManagementTestCases/Login/Invalid_Login,Chrome 67.0.3396.62,,2018-07-19 15:14:00,2018-07-19 15:14:20,20.709s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-19 15:14:01,2018-07-19 15:14:17,16.534s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-19 15:14:17,2018-07-19 15:14:18,0.116s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-19 15:14:18,2018-07-19 15:14:18,0.161s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 15:14:18,2018-07-19 15:14:18,0.184s,PASSED
Statement - If (true),Chrome 67.0.3396.62,,2018-07-19 15:14:18,2018-07-19 15:14:18,0.001s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-19 15:14:18,2018-07-19 15:14:19,0.616s,PASSED
Statement - assert true,Chrome 67.0.3396.62,,2018-07-19 15:14:19,2018-07-19 15:14:19,0.002s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-19 15:14:19,2018-07-19 15:14:19,0.155s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 15:14:19,2018-07-19 15:14:19,0.132s,PASSED
Statement - AHeaderTxt = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Login_Page/InvalidLogin_HeaderTxt)),Chrome 67.0.3396.62,,2018-07-19 15:14:19,2018-07-19 15:14:19,0.605s,PASSED
verifyMatch,Chrome 67.0.3396.62,,2018-07-19 15:14:19,2018-07-19 15:14:19,0.053s,PASSED
Statement - AContentTxt = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Login_Page/InvalidLogin_ContentTxt)),Chrome 67.0.3396.62,,2018-07-19 15:14:19,2018-07-19 15:14:20,0.066s,PASSED
verifyMatch,Chrome 67.0.3396.62,,2018-07-19 15:14:20,2018-07-19 15:14:20,0.038s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-19 15:14:20,2018-07-19 15:14:20,0.060s,PASSED
Statement - assert true,Chrome 67.0.3396.62,,2018-07-19 15:14:20,2018-07-19 15:14:20,0.000s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 15:14:20,2018-07-19 15:14:20,0.095s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-07-19 15:14:20,2018-07-19 15:14:20,0.700s,PASSED
,,,,,,
Test Cases/UserManagementTestCases/Login/Valid_Login,Chrome 67.0.3396.62,This Scenario logs into a user successfully and verifies the login,2018-07-19 15:14:20,2018-07-19 15:14:34,14.059s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-19 15:14:21,2018-07-19 15:14:32,10.952s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-19 15:14:32,2018-07-19 15:14:32,0.082s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-19 15:14:32,2018-07-19 15:14:32,0.216s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 15:14:32,2018-07-19 15:14:32,0.144s,PASSED
Statement - If (true),Chrome 67.0.3396.62,,2018-07-19 15:14:32,2018-07-19 15:14:32,0.001s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-19 15:14:32,2018-07-19 15:14:33,0.613s,PASSED
Statement - assert true,Chrome 67.0.3396.62,,2018-07-19 15:14:33,2018-07-19 15:14:33,0.001s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-19 15:14:33,2018-07-19 15:14:33,0.235s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 15:14:33,2018-07-19 15:14:33,0.119s,PASSED
waitForAngularLoad,Chrome 67.0.3396.62,,2018-07-19 15:14:33,2018-07-19 15:14:33,0.031s,PASSED
