Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SummaryTestSuite,Chrome 67.0.3396.62,,2018-08-08 12:33:10,2018-08-08 12:36:48,3m - 37.595s,PASSED
,,,,,,
Test Cases/SummaryTestCases/MAL_Comment,Chrome 67.0.3396.62,,2018-08-08 12:33:15,2018-08-08 12:33:45,30.776s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-08-08 12:33:15,2018-08-08 12:33:38,23.315s,PASSED
delay,Chrome 67.0.3396.62,,2018-08-08 12:33:38,2018-08-08 12:33:43,5.011s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-08-08 12:33:43,2018-08-08 12:33:43,0.151s,PASSED
click,Chrome 67.0.3396.62,,2018-08-08 12:33:43,2018-08-08 12:33:44,0.273s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-08-08 12:33:44,2018-08-08 12:33:44,0.620s,PASSED
click,Chrome 67.0.3396.62,,2018-08-08 12:33:44,2018-08-08 12:33:45,0.293s,PASSED
verifyElementNotPresent,Chrome 67.0.3396.62,,2018-08-08 12:33:45,2018-08-08 12:33:45,0.103s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-08-08 12:33:45,2018-08-08 12:33:45,0.741s,PASSED
,,,,,,
Test Cases/SummaryTestCases/MSP_Comment,Chrome 67.0.3396.62,,2018-08-08 12:33:45,2018-08-08 12:34:14,28.405s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-08-08 12:33:46,2018-08-08 12:34:06,20.534s,PASSED
delay,Chrome 67.0.3396.62,,2018-08-08 12:34:06,2018-08-08 12:34:09,3.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-08-08 12:34:09,2018-08-08 12:34:09,0.094s,PASSED
click,Chrome 67.0.3396.62,,2018-08-08 12:34:09,2018-08-08 12:34:10,0.364s,PASSED
delay,Chrome 67.0.3396.62,,2018-08-08 12:34:10,2018-08-08 12:34:13,3.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-08-08 12:34:13,2018-08-08 12:34:13,0.083s,PASSED
click,Chrome 67.0.3396.62,,2018-08-08 12:34:13,2018-08-08 12:34:13,0.319s,PASSED
verifyElementNotPresent,Chrome 67.0.3396.62,,2018-08-08 12:34:13,2018-08-08 12:34:13,0.039s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-08-08 12:34:13,2018-08-08 12:34:14,0.718s,PASSED
,,,,,,
Test Cases/SummaryTestCases/AlocSpoc_Comment,Chrome 67.0.3396.62,,2018-08-08 12:34:14,2018-08-08 12:34:45,30.732s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-08-08 12:34:14,2018-08-08 12:34:35,20.381s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-08-08 12:34:35,2018-08-08 12:34:35,0.589s,PASSED
