Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
UserHistoryTestSuite,Chrome 67.0.3396.62,,2018-07-19 15:27:03,2018-07-19 15:29:42,2m - 39.504s,PASSED
,,,,,,
Test Cases/UserHistoryTestCases/Verify_MALSKU_MovesToHistory,Chrome 67.0.3396.62,"To check if SKU's moves from \""Workbench\"" to \""History\"" on successful rescue",2018-07-19 15:27:11,2018-07-19 15:28:36,1m - 25.270s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-19 15:27:11,2018-07-19 15:27:45,33.995s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-19 15:27:45,2018-07-19 15:27:48,3.010s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 15:27:48,2018-07-19 15:27:48,0.166s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 15:27:48,2018-07-19 15:27:48,0.129s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-19 15:27:48,2018-07-19 15:27:53,5.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-19 15:27:53,2018-07-19 15:27:54,0.077s,PASSED
Statement - SKUID = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Workbench_Page/1st_SKUMaterial)),Chrome 67.0.3396.62,,2018-07-19 15:27:54,2018-07-19 15:27:54,0.056s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-19 15:27:54,2018-07-19 15:27:54,0.032s,PASSED
scrollToElement,Chrome 67.0.3396.62,,2018-07-19 15:27:54,2018-07-19 15:27:54,0.052s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 15:27:54,2018-07-19 15:27:54,0.157s,PASSED
applicationLibrary.ClicksOn1stBatchof_SKUID_andgetsBatchNo.ClickOnSKUInprogressBatch,Chrome 67.0.3396.62,,2018-07-19 15:27:54,2018-07-19 15:27:59,5.306s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-19 15:27:59,2018-07-19 15:28:02,3.005s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-19 15:28:02,2018-07-19 15:28:02,0.073s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 15:28:02,2018-07-19 15:28:02,0.131s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-19 15:28:02,2018-07-19 15:28:07,5.002s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-19 15:28:07,2018-07-19 15:28:07,0.061s,PASSED
Statement - ActionTakenHTxt = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Workbench_Page/ActionTaken_HeaderTxt)),Chrome 67.0.3396.62,,2018-07-19 15:28:07,2018-07-19 15:28:07,0.061s,PASSED
Statement - ActionTakenCTxt = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Workbench_Page/ActionTaken_ContenetTxt)),Chrome 67.0.3396.62,,2018-07-19 15:28:07,2018-07-19 15:28:08,0.058s,PASSED
verifyMatch,Chrome 67.0.3396.62,,2018-07-19 15:28:08,2018-07-19 15:28:08,0.043s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 15:28:08,2018-07-19 15:28:08,0.123s,PASSED
verifyMatch,Chrome 67.0.3396.62,,2018-07-19 15:28:08,2018-07-19 15:28:08,0.046s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-19 15:28:08,2018-07-19 15:28:13,5.002s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-19 15:28:13,2018-07-19 15:28:13,0.035s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 15:28:13,2018-07-19 15:28:13,0.213s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-19 15:28:13,2018-07-19 15:28:18,5.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-19 15:28:18,2018-07-19 15:28:18,0.053s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 15:28:18,2018-07-19 15:28:18,0.122s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-19 15:28:18,2018-07-19 15:28:18,0.029s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 15:28:18,2018-07-19 15:28:18,0.133s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-19 15:28:18,2018-07-19 15:28:21,3.003s,PASSED
verifyElementPresent,Chrome 67.0.3396.62,,2018-07-19 15:28:21,2018-07-19 15:28:21,0.069s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 15:28:21,2018-07-19 15:28:22,0.109s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-19 15:28:22,2018-07-19 15:28:22,0.037s,PASSED
