Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
UserManagementTestSuite,Chrome 67.0.3396.99,,2018-07-05 10:32:15,2018-07-05 10:33:17,1m - 1.570s,FAILED
,,,,,,
Test Cases/UserManagementTestCases/UserActions/DeActivate_User,Chrome 67.0.3396.99,This Scenario logs in the Super Admin and deactivates a particular user,2018-07-05 10:32:15,2018-07-05 10:32:48,32.727s,FAILED
callTestCase,Chrome 67.0.3396.99,,2018-07-05 10:32:16,2018-07-05 10:32:32,15.935s,PASSED
waitForElementVisible,Chrome 67.0.3396.99,,2018-07-05 10:32:32,2018-07-05 10:32:33,0.098s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 10:32:33,2018-07-05 10:32:33,0.138s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 10:32:33,2018-07-05 10:32:33,0.132s,PASSED
waitForElementVisible,Chrome 67.0.3396.99,,2018-07-05 10:32:33,2018-07-05 10:32:33,0.578s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 10:32:33,2018-07-05 10:32:34,0.139s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 10:32:34,2018-07-05 10:32:34,0.097s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 10:32:34,2018-07-05 10:32:39,5.009s,PASSED
scrollToElement,Chrome 67.0.3396.99,,2018-07-05 10:32:39,2018-07-05 10:32:39,0.031s,NOT_RUN
waitForElementVisible,Chrome 67.0.3396.99,,2018-07-05 10:32:39,2018-07-05 10:32:39,0.068s,PASSED
scrollToElement,Chrome 67.0.3396.99,,2018-07-05 10:32:39,2018-07-05 10:32:39,0.000s,NOT_RUN
click,Chrome 67.0.3396.99,,2018-07-05 10:32:39,2018-07-05 10:32:39,0.187s,PASSED
Statement - assert true,Chrome 67.0.3396.99,,2018-07-05 10:32:39,2018-07-05 10:32:39,0.003s,PASSED
waitForElementVisible,Chrome 67.0.3396.99,,2018-07-05 10:32:39,2018-07-05 10:32:39,0.053s,PASSED
"Statement - emailidprefix = CustomKeywords.commonLibrary.commonFunctions.randomStringFunction(""abcdefghijklmnopqrstuvwxyz"", 9)",Chrome 67.0.3396.99,,2018-07-05 10:32:39,2018-07-05 10:32:39,0.046s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 10:32:39,2018-07-05 10:32:39,0.320s,PASSED
waitForElementVisible,Chrome 67.0.3396.99,,2018-07-05 10:32:39,2018-07-05 10:32:39,0.047s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 10:32:39,2018-07-05 10:32:42,3.003s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 10:32:42,2018-07-05 10:32:43,0.115s,PASSED
waitForElementVisible,Chrome 67.0.3396.99,,2018-07-05 10:32:43,2018-07-05 10:32:43,0.050s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 10:32:43,2018-07-05 10:32:43,0.088s,PASSED
waitForElementVisible,Chrome 67.0.3396.99,,2018-07-05 10:32:43,2018-07-05 10:32:48,5.234s,PASSED
Statement - AHeaderTxt = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_EditUser_Page/DeactivateUser_HeaderTxt)),Chrome 67.0.3396.99,,2018-07-05 10:32:48,2018-07-05 10:32:48,0.101s,PASSED
verifyMatch,Chrome 67.0.3396.99,,2018-07-05 10:32:48,2018-07-05 10:32:48,0.064s,FAILED
,,,,,,
Test Cases/UserManagementTestCases/UserActions/LockUser,Chrome 67.0.3396.99,This scenarios locks a user account by trying to log in into a valid account with invalid password for 5 attempts,2018-07-05 10:32:48,2018-07-05 10:33:16,27.991s,FAILED
callTestCase,Chrome 67.0.3396.99,,2018-07-05 10:32:48,2018-07-05 10:33:16,27.822s,FAILED
