Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SummaryTestSuite,Chrome 67.0.3396.62,,2018-07-17 12:46:33,2018-07-17 12:51:02,4m - 29.075s,FAILED
,,,,,,
Test Cases/SummaryTestCases/MAL_Comment,Chrome 67.0.3396.62,,2018-07-17 12:46:33,2018-07-17 12:47:30,56.206s,FAILED
callTestCase,Chrome 67.0.3396.62,,2018-07-17 12:46:34,2018-07-17 12:47:02,28.533s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-17 12:47:02,2018-07-17 12:47:07,5.012s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-17 12:47:07,2018-07-17 12:47:07,0.078s,PASSED
click,Chrome 67.0.3396.62,,2018-07-17 12:47:07,2018-07-17 12:47:07,0.146s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-17 12:47:07,2018-07-17 12:47:13,5.441s,PASSED
click,Chrome 67.0.3396.62,,2018-07-17 12:47:13,2018-07-17 12:47:30,16.678s,FAILED
,,,,,,
Test Cases/SummaryTestCases/MSP_Comment,Chrome 67.0.3396.62,,2018-07-17 12:47:30,2018-07-17 12:48:23,53.269s,FAILED
callTestCase,Chrome 67.0.3396.62,,2018-07-17 12:47:30,2018-07-17 12:47:55,24.728s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-17 12:47:55,2018-07-17 12:47:58,3.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-17 12:47:58,2018-07-17 12:47:58,0.067s,PASSED
click,Chrome 67.0.3396.62,,2018-07-17 12:47:58,2018-07-17 12:47:58,0.151s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-17 12:47:58,2018-07-17 12:48:01,3.002s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-17 12:48:01,2018-07-17 12:48:06,5.483s,PASSED
click,Chrome 67.0.3396.62,,2018-07-17 12:48:06,2018-07-17 12:48:23,16.615s,FAILED
,,,,,,
Test Cases/SummaryTestCases/AlocSpoc_Comment,Chrome 67.0.3396.62,,2018-07-17 12:48:23,2018-07-17 12:49:11,48.062s,FAILED
callTestCase,Chrome 67.0.3396.62,,2018-07-17 12:48:23,2018-07-17 12:48:49,25.831s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-17 12:48:49,2018-07-17 12:48:54,5.385s,PASSED
click,Chrome 67.0.3396.62,,2018-07-17 12:48:54,2018-07-17 12:49:11,16.636s,FAILED
,,,,,,
Test Cases/SummaryTestCases/Status_Completed,Chrome 67.0.3396.62,,2018-07-17 12:49:11,2018-07-17 12:50:01,50.289s,FAILED
callTestCase,Chrome 67.0.3396.62,,2018-07-17 12:49:11,2018-07-17 12:49:36,24.980s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-17 12:49:36,2018-07-17 12:49:36,0.027s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-17 12:49:36,2018-07-17 12:49:39,3.003s,PASSED
click,Chrome 67.0.3396.62,,2018-07-17 12:49:39,2018-07-17 12:49:39,0.197s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-17 12:49:39,2018-07-17 12:49:44,5.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-17 12:49:44,2018-07-17 12:49:44,0.080s,PASSED
click,Chrome 67.0.3396.62,,2018-07-17 12:49:44,2018-07-17 12:49:45,0.162s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-17 12:49:45,2018-07-17 12:49:45,0.028s,PASSED
click,Chrome 67.0.3396.62,,2018-07-17 12:49:45,2018-07-17 12:50:01,16.590s,FAILED
,,,,,,
Test Cases/SummaryTestCases/Status_OkToRefresh,Chrome 67.0.3396.62,,2018-07-17 12:50:01,2018-07-17 12:51:01,1m - 0.098s,FAILED
callTestCase,Chrome 67.0.3396.62,,2018-07-17 12:50:01,2018-07-17 12:50:29,27.209s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-17 12:50:29,2018-07-17 12:50:34,5.002s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-17 12:50:34,2018-07-17 12:50:34,0.083s,PASSED
click,Chrome 67.0.3396.62,,2018-07-17 12:50:34,2018-07-17 12:50:34,0.187s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-17 12:50:34,2018-07-17 12:50:45,10.881s,PASSED
click,Chrome 67.0.3396.62,,2018-07-17 12:50:45,2018-07-17 12:51:01,16.582s,FAILED
