Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
UserManagementTestSuite,Chrome 67.0.3396.62,,2018-07-16 13:32:07,2018-07-16 13:35:23,3m - 16.386s,FAILED
,,,,,,
Test Cases/UserManagementTestCases/CreateUser/Create_User_Validate,Chrome 67.0.3396.62,Create User and validate,2018-07-16 13:32:07,2018-07-16 13:32:48,40.273s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-16 13:32:08,2018-07-16 13:32:20,11.749s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-16 13:32:20,2018-07-16 13:32:20,0.140s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-16 13:32:20,2018-07-16 13:32:21,0.421s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:32:21,2018-07-16 13:32:21,0.184s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-16 13:32:21,2018-07-16 13:32:21,0.593s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-16 13:32:21,2018-07-16 13:32:22,0.303s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:32:22,2018-07-16 13:32:22,0.131s,PASSED
waitForPageLoad,Chrome 67.0.3396.62,,2018-07-16 13:32:22,2018-07-16 13:32:22,0.065s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 13:32:22,2018-07-16 13:32:27,5.010s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 13:32:27,2018-07-16 13:32:27,0.052s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:32:27,2018-07-16 13:32:27,0.387s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 13:32:27,2018-07-16 13:32:30,3.002s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 13:32:30,2018-07-16 13:32:30,0.040s,PASSED
Statement - If (true),Chrome 67.0.3396.62,,2018-07-16 13:32:30,2018-07-16 13:32:30,0.001s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:32:30,2018-07-16 13:32:31,0.196s,PASSED
Statement - assert true,Chrome 67.0.3396.62,,2018-07-16 13:32:31,2018-07-16 13:32:31,0.001s,PASSED
scrollToElement,Chrome 67.0.3396.62,,2018-07-16 13:32:31,2018-07-16 13:32:31,0.080s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 13:32:31,2018-07-16 13:32:31,0.151s,PASSED
"Statement - username = CustomKeywords.commonLibrary.commonFunctions.randomStringFunction(""abcdefghijklmnopqrstuvwxyz"", 6)",Chrome 67.0.3396.62,,2018-07-16 13:32:31,2018-07-16 13:32:31,0.031s,PASSED
Statement - uname = username.toString(),Chrome 67.0.3396.62,,2018-07-16 13:32:31,2018-07-16 13:32:31,0.003s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-16 13:32:31,2018-07-16 13:32:31,0.221s,PASSED
"Statement - emailidprefix = CustomKeywords.commonLibrary.commonFunctions.randomStringFunction(""abcdefghijklmnopqrstuvwxyz"", 9)",Chrome 67.0.3396.62,,2018-07-16 13:32:31,2018-07-16 13:32:31,0.001s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-16 13:32:31,2018-07-16 13:32:32,0.486s,PASSED
"Statement - firstname = CustomKeywords.commonLibrary.commonFunctions.randomStringFunction(""abcdefghijklmnopqrstuvwxyz"", 7)",Chrome 67.0.3396.62,,2018-07-16 13:32:32,2018-07-16 13:32:32,0.001s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-16 13:32:32,2018-07-16 13:32:32,0.205s,PASSED
