Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SummaryTestSuite,Chrome 67.0.3396.62,,2018-07-16 16:36:27,2018-07-16 16:40:42,4m - 15.167s,PASSED
,,,,,,
Test Cases/CommonTestcases/ResetTestData,Chrome 67.0.3396.62,,2018-07-16 16:36:28,2018-07-16 16:36:36,8.136s,PASSED
dataBaseConnection.dataBase.connectDB,Chrome 67.0.3396.62,,2018-07-16 16:36:28,2018-07-16 16:36:33,5.061s,PASSED
dataBaseConnection.dataBase.ResetTestData,Chrome 67.0.3396.62,,2018-07-16 16:36:33,2018-07-16 16:36:36,2.730s,PASSED
dataBaseConnection.dataBase.closeDatabaseConnection,Chrome 67.0.3396.62,,2018-07-16 16:36:36,2018-07-16 16:36:36,0.013s,PASSED
,,,,,,
Test Cases/SummaryTestCases/AlocSpoc_Comment,Chrome 67.0.3396.62,,2018-07-16 16:36:36,2018-07-16 16:37:17,41.501s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-16 16:36:36,2018-07-16 16:37:08,31.668s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 16:37:08,2018-07-16 16:37:08,0.083s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 16:37:08,2018-07-16 16:37:08,0.167s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 16:37:08,2018-07-16 16:37:08,0.066s,PASSED
verifyElementPresent,Chrome 67.0.3396.62,,2018-07-16 16:37:08,2018-07-16 16:37:08,0.057s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 16:37:08,2018-07-16 16:37:15,7.012s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 16:37:15,2018-07-16 16:37:15,0.063s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-16 16:37:15,2018-07-16 16:37:16,0.328s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 16:37:16,2018-07-16 16:37:16,0.211s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 16:37:16,2018-07-16 16:37:16,0.627s,PASSED
Statement - AddCommentToast = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Summary_Page/Comment_ToastHeader)),Chrome 67.0.3396.62,,2018-07-16 16:37:16,2018-07-16 16:37:17,0.154s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-07-16 16:37:17,2018-07-16 16:37:17,0.786s,PASSED
,,,,,,
Test Cases/SummaryTestCases/MAL_Comment,Chrome 67.0.3396.62,,2018-07-16 16:37:17,2018-07-16 16:37:50,32.588s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-16 16:37:18,2018-07-16 16:37:43,25.135s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 16:37:43,2018-07-16 16:37:48,5.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 16:37:48,2018-07-16 16:37:48,0.094s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 16:37:48,2018-07-16 16:37:48,0.349s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 16:37:48,2018-07-16 16:37:49,0.608s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 16:37:49,2018-07-16 16:37:49,0.266s,PASSED
verifyElementNotPresent,Chrome 67.0.3396.62,,2018-07-16 16:37:49,2018-07-16 16:37:49,0.110s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-07-16 16:37:49,2018-07-16 16:37:50,0.772s,PASSED
,,,,,,
Test Cases/SummaryTestCases/MSP_Comment,Chrome 67.0.3396.62,,2018-07-16 16:37:50,2018-07-16 16:38:28,38.329s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-16 16:37:50,2018-07-16 16:38:21,30.514s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 16:38:21,2018-07-16 16:38:24,3.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 16:38:24,2018-07-16 16:38:24,0.067s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 16:38:24,2018-07-16 16:38:24,0.326s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-16 16:38:24,2018-07-16 16:38:27,3.006s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-16 16:38:27,2018-07-16 16:38:27,0.079s,PASSED
click,Chrome 67.0.3396.62,,2018-07-16 16:38:27,2018-07-16 16:38:27,0.280s,PASSED
