Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
WorkBenchTestSuite,Chrome 67.0.3396.62,,2018-07-17 12:09:48,2018-07-17 12:16:29,6m - 41.344s,FAILED
,,,,,,
Test Cases/CommonTestcases/ResetTestData,Chrome 67.0.3396.62,,2018-07-17 12:09:48,2018-07-17 12:09:55,6.760s,PASSED
dataBaseConnection.dataBase.connectDB,Chrome 67.0.3396.62,,2018-07-17 12:09:49,2018-07-17 12:09:53,3.775s,PASSED
dataBaseConnection.dataBase.ResetTestData,Chrome 67.0.3396.62,,2018-07-17 12:09:53,2018-07-17 12:09:55,2.631s,PASSED
dataBaseConnection.dataBase.closeDatabaseConnection,Chrome 67.0.3396.62,,2018-07-17 12:09:55,2018-07-17 12:09:55,0.016s,PASSED
,,,,,,
Test Cases/WorkBenchTestCases/Validate_CategoryMSPIncreaseAllocationQtyNotEditable,Chrome 67.0.3396.62,,2018-07-17 12:09:55,2018-07-17 12:11:01,1m - 5.698s,FAILED
callTestCase,Chrome 67.0.3396.62,,2018-07-17 12:09:55,2018-07-17 12:10:39,43.339s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-17 12:10:39,2018-07-17 12:10:44,5.412s,PASSED
click,Chrome 67.0.3396.62,,2018-07-17 12:10:44,2018-07-17 12:11:01,16.693s,FAILED
,,,,,,
Test Cases/WorkBenchTestCases/Validate_ChannelMSPOutsideChannelQtyUpdateNotAllowed,Chrome 67.0.3396.62,,2018-07-17 12:11:01,2018-07-17 12:11:57,56.422s,FAILED
callTestCase,Chrome 67.0.3396.62,,2018-07-17 12:11:01,2018-07-17 12:11:30,28.996s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-17 12:11:30,2018-07-17 12:11:34,4.010s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-17 12:11:34,2018-07-17 12:11:34,0.137s,PASSED
click,Chrome 67.0.3396.62,,2018-07-17 12:11:34,2018-07-17 12:11:34,0.232s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-17 12:11:34,2018-07-17 12:11:35,0.091s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-17 12:11:35,2018-07-17 12:11:35,0.442s,PASSED
