Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
UserHistoryTestSuite,Chrome 67.0.3396.62,,2018-07-13 16:03:53,2018-07-13 16:06:16,2m - 23.535s,FAILED
,,,,,,
Test Cases/UserHIstoryTestCases/Verify_display_of_HistoryPage,Chrome 67.0.3396.62,,2018-07-13 16:03:53,2018-07-13 16:04:48,55.135s,FAILED
callTestCase,Chrome 67.0.3396.62,,2018-07-13 16:03:54,2018-07-13 16:04:18,24.749s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-13 16:04:18,2018-07-13 16:04:21,3.010s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-13 16:04:21,2018-07-13 16:04:26,5.005s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 16:04:26,2018-07-13 16:04:27,0.162s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 16:04:27,2018-07-13 16:04:27,0.367s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-13 16:04:27,2018-07-13 16:04:32,5.004s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 16:04:32,2018-07-13 16:04:32,0.119s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 16:04:32,2018-07-13 16:04:32,0.319s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 16:04:32,2018-07-13 16:04:32,0.063s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 16:04:32,2018-07-13 16:04:33,0.219s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-13 16:04:33,2018-07-13 16:04:38,5.002s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 16:04:38,2018-07-13 16:04:38,0.247s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-13 16:04:38,2018-07-13 16:04:48,10.003s,PASSED
Statement - rescue = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_History_Page/History_RescueStrategy)),Chrome 67.0.3396.62,,2018-07-13 16:04:48,2018-07-13 16:04:48,0.224s,PASSED
scrollToElement,Chrome 67.0.3396.62,,2018-07-13 16:04:48,2018-07-13 16:04:48,0.169s,PASSED
verifyMatch,Chrome 67.0.3396.62,,2018-07-13 16:04:48,2018-07-13 16:04:48,0.072s,FAILED
,,,,,,
Test Cases/UserHIstoryTestCases/Verify_MALSKU_MovesToHistory,Chrome 67.0.3396.62,"To check if SKU's moves from \""Workbench\"" to \""History\"" on successful rescue",2018-07-13 16:04:48,2018-07-13 16:06:16,1m - 27.958s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-13 16:04:49,2018-07-13 16:05:23,33.690s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-13 16:05:23,2018-07-13 16:05:26,3.002s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 16:05:26,2018-07-13 16:05:26,0.213s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 16:05:26,2018-07-13 16:05:26,0.199s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-13 16:05:26,2018-07-13 16:05:31,5.004s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 16:05:31,2018-07-13 16:05:31,0.138s,PASSED
Statement - SKUID = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Workbench_Page/1st_SKUMaterial)),Chrome 67.0.3396.62,,2018-07-13 16:05:31,2018-07-13 16:05:31,0.157s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 16:05:31,2018-07-13 16:05:31,0.051s,PASSED
scrollToElement,Chrome 67.0.3396.62,,2018-07-13 16:05:31,2018-07-13 16:05:32,0.076s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 16:05:32,2018-07-13 16:05:32,0.269s,PASSED
applicationLibrary.ClicksOn1stBatchof_SKUID_andgetsBatchNo.ClickOnSKUInprogressBatch,Chrome 67.0.3396.62,,2018-07-13 16:05:32,2018-07-13 16:05:37,5.522s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-13 16:05:37,2018-07-13 16:05:40,3.002s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 16:05:40,2018-07-13 16:05:40,0.072s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 16:05:40,2018-07-13 16:05:41,0.586s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-13 16:05:41,2018-07-13 16:05:46,5.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-13 16:05:46,2018-07-13 16:05:46,0.095s,PASSED
Statement - ActionTakenHTxt = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Workbench_Page/ActionTaken_HeaderTxt)),Chrome 67.0.3396.62,,2018-07-13 16:05:46,2018-07-13 16:05:46,0.133s,PASSED
Statement - ActionTakenCTxt = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_Workbench_Page/ActionTaken_ContenetTxt)),Chrome 67.0.3396.62,,2018-07-13 16:05:46,2018-07-13 16:05:46,0.143s,PASSED
verifyMatch,Chrome 67.0.3396.62,,2018-07-13 16:05:46,2018-07-13 16:05:46,0.052s,PASSED
click,Chrome 67.0.3396.62,,2018-07-13 16:05:46,2018-07-13 16:05:47,0.271s,PASSED
verifyMatch,Chrome 67.0.3396.62,,2018-07-13 16:05:47,2018-07-13 16:05:47,0.067s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-13 16:05:47,2018-07-13 16:05:52,5.008s,PASSED
