Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
WorkBenchTestSuite,Chrome 67.0.3396.62,,2018-07-19 14:04:43,2018-07-19 14:10:18,5m - 35.282s,FAILED
,,,,,,
Test Cases/WorkBenchTestCases/Validate_CategoryMSPIncreaseAllocationQtyNotEditable,Chrome 67.0.3396.62,,2018-07-19 14:04:50,2018-07-19 14:05:49,58.916s,FAILED
callTestCase,Chrome 67.0.3396.62,,2018-07-19 14:04:51,2018-07-19 14:05:27,36.662s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-19 14:05:27,2018-07-19 14:05:33,5.468s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 14:05:33,2018-07-19 14:05:49,16.634s,FAILED
,,,,,,
Test Cases/WorkBenchTestCases/Validate_ChannelMSPOutsideChannelQtyUpdateNotAllowed,Chrome 67.0.3396.62,,2018-07-19 14:05:49,2018-07-19 14:06:30,40.663s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-19 14:05:49,2018-07-19 14:06:14,24.129s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-19 14:06:14,2018-07-19 14:06:18,4.009s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-19 14:06:18,2018-07-19 14:06:18,0.047s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 14:06:18,2018-07-19 14:06:18,0.123s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-19 14:06:18,2018-07-19 14:06:18,0.073s,PASSED
sendKeys,Chrome 67.0.3396.62,,2018-07-19 14:06:18,2018-07-19 14:06:18,0.393s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-19 14:06:18,2018-07-19 14:06:18,0.063s,PASSED
click,Chrome 67.0.3396.62,,2018-07-19 14:06:18,2018-07-19 14:06:18,0.138s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-07-19 14:06:18,2018-07-19 14:06:19,0.071s,PASSED
scrollToElement,Chrome 67.0.3396.62,,2018-07-19 14:06:19,2018-07-19 14:06:19,0.093s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-19 14:06:19,2018-07-19 14:06:24,5.004s,PASSED
