Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
UserHistoryTestSuite,Chrome 67.0.3396.62,,2018-07-24 12:48:32,2018-07-24 12:50:49,2m - 17.316s,FAILED
,,,,,,
Test Cases/UserHIstoryTestCases/Verify_display_of_HistoryPage,Chrome 67.0.3396.62,,2018-07-24 12:48:36,2018-07-24 12:49:35,58.556s,FAILED
callTestCase,Chrome 67.0.3396.62,,2018-07-24 12:48:36,2018-07-24 12:49:06,29.543s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-24 12:49:06,2018-07-24 12:49:09,3.009s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-24 12:49:09,2018-07-24 12:49:14,5.007s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-24 12:49:14,2018-07-24 12:49:14,0.068s,PASSED
click,Chrome 67.0.3396.62,,2018-07-24 12:49:14,2018-07-24 12:49:14,0.170s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-24 12:49:14,2018-07-24 12:49:19,5.004s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-24 12:49:19,2018-07-24 12:49:19,0.063s,PASSED
click,Chrome 67.0.3396.62,,2018-07-24 12:49:19,2018-07-24 12:49:19,0.076s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-24 12:49:19,2018-07-24 12:49:19,0.025s,PASSED
click,Chrome 67.0.3396.62,,2018-07-24 12:49:19,2018-07-24 12:49:19,0.082s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-24 12:49:19,2018-07-24 12:49:24,5.005s,PASSED
click,Chrome 67.0.3396.62,,2018-07-24 12:49:24,2018-07-24 12:49:24,0.142s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-24 12:49:24,2018-07-24 12:49:34,10.005s,PASSED
Statement - rescue = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(OMVA_History_Page/History_RescueStrategy)),Chrome 67.0.3396.62,,2018-07-24 12:49:34,2018-07-24 12:49:35,0.073s,PASSED
scrollToElement,Chrome 67.0.3396.62,,2018-07-24 12:49:35,2018-07-24 12:49:35,0.039s,PASSED
verifyMatch,Chrome 67.0.3396.62,,2018-07-24 12:49:35,2018-07-24 12:49:35,0.049s,FAILED
,,,,,,
Test Cases/UserHIstoryTestCases/Verify_MALSKU_MovesToHistory,Chrome 67.0.3396.62,"To check if SKU's moves from \""Workbench\"" to \""History\"" on successful rescue",2018-07-24 12:49:35,2018-07-24 12:50:49,1m - 14.489s,PASSED
callTestCase,Chrome 67.0.3396.62,,2018-07-24 12:49:35,2018-07-24 12:49:59,24.142s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-24 12:49:59,2018-07-24 12:50:02,3.004s,PASSED
click,Chrome 67.0.3396.62,,2018-07-24 12:50:02,2018-07-24 12:50:02,0.154s,PASSED
click,Chrome 67.0.3396.62,,2018-07-24 12:50:02,2018-07-24 12:50:02,0.097s,PASSED
delay,Chrome 67.0.3396.62,,2018-07-24 12:50:02,2018-07-24 12:50:07,5.003s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-07-24 12:50:07,2018-07-24 12:50:08,0.056s,PASSED
